tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,label,predicted_label,true_label
1039517963743838208,Take time right now to call your friends and family who live in the Carolinas and Virginia. Offer help to those who need it. Check in on your neighbors. Be kind. Hurricane #Florence will likely be one of the worst storms in U.S. history. But you can help to save a life -- now.,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,take time right now to call your friends and family who live in the carolinas and virginia. offer help to those who need it. check in on your neighbors. be kind. hurricane florence will likely be one of the worst storms in u.s. history. but you can help to save a life -- now.,276,54,0,Volunteering and Donations,Situational Awareness
1039898962163982336,"Thanks @OCFAChief Fennessey and @OCFA_PIO for deploying to protect the people in North Carolina. Our 1st Team Kids project, Team Kids LemonAID, began when your swift water rescue team deployed to New Orleans after Katrina. Thank you for all you do. Stay safe. You are appreciated",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"thanks fennessey and for deploying to protect the people in north carolina. our 1st team kids project, team kids lemonaid, began when your swift water rescue team deployed to new orleans after katrina. thank you for all you do. stay safe. you are appreciated",258,44,0,Volunteering and Donations,Situational Awareness
1039908171345788934,PLEASE HELP: @AlexAnimals needs to make room for cats impacted by #HurricaneFlorence. Are you looking for a feline friend? Consider adopting! Ὁ6,rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,please help needs to make room for cats impacted by hurricaneflorence. are you looking for a feline friend? consider adopting! ὁ6,129,21,2,Resource Requests,Volunteering and Donations
1039868793944588288,RT @BebeNeuwirth: Shelter for pets #HURRICANEFLORANCE #pets,rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,shelter for pets hurricaneflorance pets,39,5,2,Situational Awareness,Volunteering and Donations
1039480448395571200,"HELP US HELP THEM. As #HurricaneFlorence bears down, we are in desperate need of a few things: 1) Dog houses, crates, and money to board some pets. If you have plastic or igloo style doghouses or used crates to donate (large), DM us.",requests_or_urgent_needs,hurricane_florence_2018,test,set2,Resource Requests,"help us help them. as hurricaneflorence bears down, we are in desperate need of a few things 1 dog houses, crates, and money to board some pets. if you have plastic or igloo style doghouses or used crates to donate large , dm us.",229,44,4,Volunteering and Donations,Resource Requests
1040746031762141185,Fighting Stigma : John Halligan defends treatment of special needs children by school bus system,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,fighting stigma john halligan defends treatment of special needs children by school bus system,94,14,3,Situational Awareness,Irrelevant
1039919687444979712,@CNNPolitics God help the people in the path of #HurricaneFlorence if Trump thinks his response to PR was a tremendous success. Trumps Puerto Rico response: -I dedicated a golf trophy -I showed up for a photo op -I threw paper towels -I said have a good time,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,god help the people in the path of hurricaneflorence if trump thinks his response to pr was a tremendous success. trumps puerto rico response -i dedicated a golf trophy -i showed up for a photo op -i threw paper towels -i said have a good time,243,46,0,Irrelevant,Situational Awareness
1039594707171598342,"As east coast clubs brace for #HurricaneFlorence, NCA is providing key disaster planning resources to clubs to help ensure that your staff, members and facilities are protected during the storm.",sympathy_and_support,hurricane_florence_2018,test,set2,Situational Awareness,"as east coast clubs brace for hurricaneflorence, nca is providing key disaster planning resources to clubs to help ensure that your staff, members and facilities are protected during the storm.",193,30,0,Volunteering and Donations,Situational Awareness
1041935435348553728,"My heart breaks at the devastation caused by #HurricaneFlorence. Bridge of Hope is on the ground, with trucks full of essential emergency relief. Thank you for responding compassionately to help reach the lives of those who are in the Carolinas and the US southeast.",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"my heart breaks at the devastation caused by hurricaneflorence. bridge of hope is on the ground, with trucks full of essential emergency relief. thank you for responding compassionately to help reach the lives of those who are in the carolinas and the us southeast.",265,44,2,Situational Awareness,Volunteering and Donations
1039474082071412736,"Based on National Weather Service forecasts indicating Hurricane Florence will directly affect the Hampton Roads region later this week, the University is canceling all classes, including online at 12:15 p.m. on Tuesday, Sept. 11.",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"based on national weather service forecasts indicating hurricane florence will directly affect the hampton roads region later this week, the university is canceling all classes, including online at 12 15 p.m. on tuesday, sept. 11.",230,35,3,Situational Awareness,Irrelevant
1039834441735004160,"♠ Who are the idiots that determined putting them in hurricane vulnerable areas was OK?? Fukushima in America? Twelve nuclear power plants are in the path of Hurricane Florence flooding, storm surge threaten cooling operations –",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"who are the idiots that determined putting them in hurricane vulnerable areas was ok?? fukushima in america? twelve nuclear power plants are in the path of hurricane florence flooding, storm surge threaten cooling operations",224,34,3,Situational Awareness,Irrelevant
1040157519249858560,"In Florida, we’ve seen our share of hurricanes. Our hearts and thoughts are with the people in the path of #Florence. That storm looks ugly. Please take it seriously. Prepare. Evacuate. Be safe.",displaced_people_and_evacuations,hurricane_florence_2018,test,set2,Critical Rescue,"in florida, we ve seen our share of hurricanes. our hearts and thoughts are with the people in the path of florence. that storm looks ugly. please take it seriously. prepare. evacuate. be safe.",193,34,1,Situational Awareness,Critical Rescue
1039897874740391937,Two emergency shelters will open in Orange County ahead of the anticipated arrival of #HurricaneFlorence: Smith Middle School in Chapel Hill and CW Stanford Middle School in Hillsborough. 4 p.m. Wednesday. Pets will be allowed at the shelter with proper rabies vaccinations.,displaced_people_and_evacuations,hurricane_florence_2018,test,set2,Critical Rescue,two emergency shelters will open in orange county ahead of the anticipated arrival of hurricaneflorence smith middle school in chapel hill and cw stanford middle school in hillsborough. 4 p.m. wednesday. pets will be allowed at the shelter with proper rabies vaccinations.,272,42,1,Situational Awareness,Critical Rescue
1041217754735497216,"Is anyone with a platform, celebrities, politicians gonna have a fundraising event for those affected by natural disasters this year? #HurricaneFlorence #praying #helpinghand",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"is anyone with a platform, celebrities, politicians gonna have a fundraising event for those affected by natural disasters this year? hurricaneflorence praying helpinghand",171,23,0,Volunteering and Donations,Situational Awareness
1039910032383639552,I didnt realize his station is in hurricanes path. If it is then maybe he should take it as a sign from God if station is destroyed.,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,i didnt realize his station is in hurricanes path. if it is then maybe he should take it as a sign from god if station is destroyed.,132,27,3,Situational Awareness,Irrelevant
1039594162297786368,"Hurricanes like #Florence are essentially heat engines that extract heat from warm water and convert some of that heat into kinetic energy: wind. Here is the basic physics involved, plus an equation for a hurricanes maximum potential intensity  (from 2017)",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"hurricanes like florence are essentially heat engines that extract heat from warm water and convert some of that heat into kinetic energy wind. here is the basic physics involved, plus an equation for a hurricanes maximum potential intensity from 2017",251,40,3,Situational Awareness,Irrelevant
1041226014171385857,"FYI if you need food. Harris Teeter in Wilmington NC is open today, hundreds are already in line to shop. Most of the Waffle Houses are also back open with limited menus, but long waiting times. #HurricaneFlorence #ilm",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"fyi if you need food. harris teeter in wilmington nc is open today, hundreds are already in line to shop. most of the waffle houses are also back open with limited menus, but long waiting times. hurricaneflorence ilm",216,38,0,Resource Requests,Situational Awareness
1039867360184819712,"If you are a Republican voter in the path of Hurricane Florence who opposed federal overreach” in pollution regs but now want federal aid because of toxic floods, please raise your hand now. @justinhendrix @JuddLegum @PhilippeReines @jaketapper",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"if you are a republican voter in the path of hurricane florence who opposed federal overreach in pollution regs but now want federal aid because of toxic floods, please raise your hand now.",189,33,0,Irrelevant,Situational Awareness
1039876677172703232,RT @garryclark: Pet Friendly Shelters available - re Hurricane Florence..,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,pet friendly shelters available - re hurricane florence..,57,8,0,Volunteering and Donations,Situational Awareness
1039462690102693888,"TUESDAY MORNING WEATHER HEADLINES ἲB️Fog, mist, and spotty drizzle this morning. ⛈️Scattered thunderstorms fire up this afternoon. ἰACoastal flooding picture looks calmer today.",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"tuesday morning weather headlines ἲb fog, mist, and spotty drizzle this morning. scattered thunderstorms fire up this afternoon. ἰacoastal flooding picture looks calmer today.",175,24,3,Situational Awareness,Irrelevant
1042009454269620226,"Sampson County officials say there 36 calls for water rescues from Saturday at 6:15 a.m. through Monday. A water rescue was ongoing just after midnight on Tuesday morning. More than a fourth of the county was without power, and 69 roads or bridges had been washed out. #Florence",infrastructure_and_utility_damage,hurricane_florence_2018,test,set2,Situational Awareness,"sampson county officials say there 36 calls for water rescues from saturday at 6 15 a.m. through monday. a water rescue was ongoing just after midnight on tuesday morning. more than a fourth of the county was without power, and 69 roads or bridges had been washed out. florence",277,49,0,Volunteering and Donations,Situational Awareness
1040709148890021888,ICE put out statement this morning saying they would stop picking people up in the storm impacted areas. But that was 2 late 4 immigrant families who feared deportation 2 head out 2 shelters as the storm was on top of them by then. My God this is as monstrous as the storm itself.,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,ice put out statement this morning saying they would stop picking people up in the storm impacted areas. but that was 2 late 4 immigrant families who feared deportation 2 head out 2 shelters as the storm was on top of them by then. my god this is as monstrous as the storm itself.,280,54,0,Critical Rescue,Situational Awareness
1040708071855742976,RT @erinruberry: @goldengateblond I just keep thinking about this story. Evacuation shouldn’t be a privilege.,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,i just keep thinking about this story. evacuation shouldn t be a privilege.,75,13,0,Critical Rescue,Situational Awareness
1041028754133250048,"As a visiting faculty member in VES, Carissa Rodriguez will be teaching Introduction to Sculpture: Object to be Destroyed this school year. We look forward to seeing the work that emerges",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"as a visiting faculty member in ves, carissa rodriguez will be teaching introduction to sculpture object to be destroyed this school year. we look forward to seeing the work that emerges",186,31,3,Situational Awareness,Irrelevant
1040151584238444544,Wind maps are easily the most Van Gough-y representation of destruction and chaos ever  #Florence #Mangkhut,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,wind maps are easily the most van gough-y representation of destruction and chaos ever florence mangkhut,104,16,3,Situational Awareness,Irrelevant
1039452365496229888,ἰ0#HurricaneFlorence is already messing up traffic I-26 Eastbound lanes are being REVERSED from #Charleston to #Columbia. Troopers are closing ramps NOW and will begin the evacuations at NOON. #CltTraffic #Charlotte #Clt,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,ἰ0hurricaneflorence is already messing up traffic i-26 eastbound lanes are being reversed from charleston to columbia. troopers are closing ramps now and will begin the evacuations at noon. clttraffic charlotte clt,214,31,0,Critical Rescue,Situational Awareness
1039564888681656321,"OWH, 9/15/18 it is a scene of death &amp; destruction. Corpses float the street. Hurricane Florence had destroyed nearly everything. But not all hope was lost: if enough members of the South Carolina Regional Tech football team are still alive, they might play the Huskers",injured_or_dead_people,hurricane_florence_2018,test,set2,Critical Rescue,"owh, 9 15 18 it is a scene of death and destruction. corpses float the street. hurricane florence had destroyed nearly everything. but not all hope was lost if enough members of the south carolina regional tech football team are still alive, they might play the huskers",269,47,1,Situational Awareness,Critical Rescue
1040194476667531265,"As Hurricane Florence Looms, Drone Pilots Prepare for Recovery  #Tozeboy - Antonio Pinto (Tozeboy)",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"as hurricane florence looms, drone pilots prepare for recovery tozeboy - antonio pinto tozeboy",94,14,2,Situational Awareness,Volunteering and Donations
1042016107115233280,"To blame God for tragedy, separates you from your greatest source of comfort. #blame #blaming #God #separationfromGod #source #Comforter #comfort #tragedy #storms #hurricane #disaster #flooding #floods #weather #Florence #healing #recovery #disasterrecovery #rescue #volunteers",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"to blame god for tragedy, separates you from your greatest source of comfort. blame blaming god separationfromgod source comforter comfort tragedy storms hurricane disaster flooding floods weather florence healing recovery disasterrecovery rescue volunteers",257,33,3,Situational Awareness,Irrelevant
1039908137816522752,"@LastWeekTonight Maybe you and Wanda Jo Oliver should hold a fundraiser for the victims of Florence. Perhaps you could invoke your 501C3 magic to push the hurricane back out into the ocean. Amen, my brother.",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"maybe you and wanda jo oliver should hold a fundraiser for the victims of florence. perhaps you could invoke your 501c3 magic to push the hurricane back out into the ocean. amen, my brother.",190,34,2,Irrelevant,Volunteering and Donations
1041585589546569728,RT @nikoCSFB: Red Cross already trying to cash in on Hurricane Florence. Don’t donate a damn dime to them.,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,red cross already trying to cash in on hurricane florence. don t donate a damn dime to them.,92,18,0,Volunteering and Donations,Situational Awareness
1041719278582554627,"Skies are clearing finally, glad we only got rain and no flooding near the house. @ Concord, North Carolina",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"skies are clearing finally, glad we only got rain and no flooding near the house. concord, north carolina",105,18,3,Situational Awareness,Irrelevant
1041478291746693121,People were not the only ones effected by Huricane Florence. Local shelters are filled with lost animals waiting for their families to return. In the mean time the shelters are struggling,rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,people were not the only ones effected by huricane florence. local shelters are filled with lost animals waiting for their families to return. in the mean time the shelters are struggling,187,31,2,Critical Rescue,Volunteering and Donations
1039533246802026496,"There are North Carolina Emergency Shelters that are NOT allowing Registered Sex Offenders to seek safety in Emergency Shelters from Hurricane Florence winds, rain and flooding. Tell me again how the Sex Offender Registries are only administrative, and NOT punitive? @ACLU_NC",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"there are north carolina emergency shelters that are not allowing registered sex offenders to seek safety in emergency shelters from hurricane florence winds, rain and flooding. tell me again how the sex offender registries are only administrative, and not punitive?",266,40,3,Situational Awareness,Irrelevant
1039834178299355136,"DC friends - if you’ve ever considered fostering, now is the time! Shelters are going to be full, so spread the word!",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"dc friends - if you ve ever considered fostering, now is the time! shelters are going to be full, so spread the word!",117,23,3,Situational Awareness,Irrelevant
1041994571318796289,Wow- thank you @Delta for all the gracious service when Paula and I cut our vacation short to fly back to storm damaged homes from #HurricaneFlorence; you went above and beyond from 2 #loyalcustomers!,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,wow- thank you for all the gracious service when paula and i cut our vacation short to fly back to storm damaged homes from hurricaneflorence you went above and beyond from 2 loyalcustomers!,190,33,3,Situational Awareness,Irrelevant
1039889837795561472,#HurricaneFlorence — @BCBSSC and BlueChoice HealthPlan will approve a one-time emergency refill for a 30-day supply of medication at in-network #pharmacies. Use the RX Open tool at  to locate a nearby open pharmacy. #Florence,rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,hurricaneflorence and bluechoice healthplan will approve a one-time emergency refill for a 30-day supply of medication at in-network pharmacies. use the rx open tool at to locate a nearby open pharmacy. florence,211,32,2,Situational Awareness,Volunteering and Donations
1041054608074985477,Drinking a Sunrise by The Beer Den Cavern @ Lowes Foods @ Lowes Foods #264 - Simpsonville —,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,drinking a sunrise by the beer den cavern lowes foods lowes foods 264 - simpsonville,84,15,0,Irrelevant,Situational Awareness
1039504888814862337,FREE Webinar Mitigating Student Caused Damage to Devices in a 1:1 moved to September 20th due to Hurricane Florence. @Trinity3Tech Register,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,free webinar mitigating student caused damage to devices in a 1 1 moved to september 20th due to hurricane florence. register,125,21,3,Situational Awareness,Irrelevant
1042001712704380928,"Our #NEGuard Soldiers supporting #HurricaneFlorence relief efforts met with ARNG Director LTG Timothy Kadavy and @USNationalGuard Command Chief Warrant Officer CW5 Teresa Domeier yesterday. It’s great to see Nebraska here,” said Kadavy. #NationalGuard #NebraskaProud",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"our neguard soldiers supporting hurricaneflorence relief efforts met with arng director ltg timothy kadavy and command chief warrant officer cw5 teresa domeier yesterday. it s great to see nebraska here, said kadavy. nationalguard nebraskaproud",244,34,0,Volunteering and Donations,Situational Awareness
1041071525590315008,#helpyourBuddy Please consider sharing. Any additional exposure would help tremendously! I was born with a hereditary joint disorder called spondeloepiphiseal,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,helpyourbuddy please consider sharing. any additional exposure would help tremendously! i was born with a hereditary joint disorder called spondeloepiphiseal,157,20,3,Resource Requests,Irrelevant
1039595276317519872,"There are emergency shelters listed for people and pets on the Internet. I have added them to my Social Media pages, please be careful on the East Coast. I loved living there. Hurricane Florence is forcing the evacuation of 1.5 Million people!",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"there are emergency shelters listed for people and pets on the internet. i have added them to my social media pages, please be careful on the east coast. i loved living there. hurricane florence is forcing the evacuation of 1.5 million people!",243,42,0,Critical Rescue,Situational Awareness
1041677106424541184,Kicking off the week like #LiveFinesse - Stay Positive ✨Positive Energy ✨Positive Thoughts ✨Positive Prayers ✨Positively Push Through We got this! - Photographer: @dbimages_ @,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,kicking off the week like livefinesse - stay positive positive energy positive thoughts positive prayers positively push through we got this! - photographer,156,23,3,Situational Awareness,Irrelevant
1039520341213831168,"#urichmond students Kevin Villagomez and Rob Papandrea, both sophomores, help fill sand bags in preparation for #HurricaneFlorence. Sandbags can prevent or reduce the impact of water damage and flooding. #StormReady",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"urichmond students kevin villagomez and rob papandrea, both sophomores, help fill sand bags in preparation for hurricaneflorence. sandbags can prevent or reduce the impact of water damage and flooding. stormready",212,30,2,Situational Awareness,Volunteering and Donations
1041591360011333633,"During a #hurricane evacuation, keeping track of your prescription medications may be the last thing on your mind. Here are some tips to help find access to prescription drugs during a natural disaster:  #Florence",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"during a hurricane evacuation, keeping track of your prescription medications may be the last thing on your mind. here are some tips to help find access to prescription drugs during a natural disaster florence",209,34,0,Critical Rescue,Situational Awareness
1039908637932703749,"Roanokers: A handy, print-worthy list of phone numbers and web sites that could be of use as Florence moves in on the area. Water, power, sewer, pets, rescue, hospitals, et al.",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"roanokers a handy, print-worthy list of phone numbers and web sites that could be of use as florence moves in on the area. water, power, sewer, pets, rescue, hospitals, et al.",175,31,0,Volunteering and Donations,Situational Awareness
1042180279278989312,"Please help me out! I’ve been invited to perform at Carnegie Hall with an honor choir and I’m in need of funds to travel there. I will gladly bring you back a souvenir if you want, but",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"please help me out! i ve been invited to perform at carnegie hall with an honor choir and i m in need of funds to travel there. i will gladly bring you back a souvenir if you want, but",184,39,3,Volunteering and Donations,Irrelevant
1041266710500782080,"A group of firefighters in Wilmington, North Carolina, knelt and prayed outside the home where a mother and her infant died when a tree fell. They were the first known deaths attributed to Florence, which was a Category 1 hurricane when it struck.",injured_or_dead_people,hurricane_florence_2018,test,set2,Critical Rescue,"a group of firefighters in wilmington, north carolina, knelt and prayed outside the home where a mother and her infant died when a tree fell. they were the first known deaths attributed to florence, which was a category 1 hurricane when it struck.",247,43,1,Situational Awareness,Critical Rescue
1042062119036968962,@ShinelovesJesus @Franklin_Graham @TBN Thank you for traveling across the country to help families after #Florence. God bless!,sympathy_and_support,hurricane_florence_2018,test,set2,Situational Awareness,thank you for traveling across the country to help families after florence. god bless!,86,14,0,Volunteering and Donations,Situational Awareness
1041211912757817344,"Thinking of our friends impacted by #HurricaneFlorence in the Carolinas. Thank you @CajunNavyRelief, your service is what makes America great. ἟A἟2 Donate here:  For every tweet with #CajunNavyRelief, $2 will be donated to support CNRs rescue efforts!",sympathy_and_support,hurricane_florence_2018,test,set2,Situational Awareness,"thinking of our friends impacted by hurricaneflorence in the carolinas. thank you , your service is what makes america great. a 2 donate here for every tweet with cajunnavyrelief, 2 will be donated to support cnrs rescue efforts!",229,38,0,Volunteering and Donations,Situational Awareness
1039879906778378240,Hey everyone do you remember when @SenSchumer gave 1 million of his own money to help Hurricane Harvey victims? OH me neither that was @realDonaldTrump! #Trump #MAGA #NeverForget #September11th #hurricaneflorence #Hypocrisy #DoubleStandard,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,hey everyone do you remember when gave 1 million of his own money to help hurricane harvey victims? oh me neither that was ! trump maga neverforget september11th hurricaneflorence hypocrisy doublestandard,204,31,3,Volunteering and Donations,Irrelevant
1042016549727625217,"After a few days of rest your girl jumped back on the Lift, HIIT and Core TRAIN! I was for sure that because of my messed up week last week I had lost all strength but nope still killed",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"after a few days of rest your girl jumped back on the lift, hiit and core train! i was for sure that because of my messed up week last week i had lost all strength but nope still killed",185,39,3,Situational Awareness,Irrelevant
1041490705116549121,#Repost @thepinhook ・・・ For folks asking how to help: CALL TO ACTION: We are seeking relief supplies and organizing repair crews to support communities in Eastern NC post-Hurricane,requests_or_urgent_needs,hurricane_florence_2018,test,set2,Resource Requests,repost for folks asking how to help call to action we are seeking relief supplies and organizing repair crews to support communities in eastern nc post-hurricane,161,26,4,Volunteering and Donations,Resource Requests
1042047995011911681,@peacemomma67 @maziehirono Can I ask you a favor? My niece &amp; her new husband lost everything in hurricane Florence. Hes a marine &amp; a buddy has set up a GoFundMe to help. My family is helping too. Can you please share the link. That is their apartment in the photo. Thanks!,requests_or_urgent_needs,hurricane_florence_2018,test,set2,Resource Requests,can i ask you a favor? my niece and her new husband lost everything in hurricane florence. hes a marine and a buddy has set up a gofundme to help. my family is helping too. can you please share the link. that is their apartment in the photo. thanks!,249,49,4,Volunteering and Donations,Resource Requests
1039566515803185157,"Dorchester Paws has dozens of animals still in need of foster homes ahead of Hurricane Florence. A crate, pop-up, food, litter, and any other needed supplies will be provided:",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"dorchester paws has dozens of animals still in need of foster homes ahead of hurricane florence. a crate, pop-up, food, litter, and any other needed supplies will be provided",174,29,2,Resource Requests,Volunteering and Donations
1039897734688296961,"To the South Carolinians who were told to evacuate ahead of hurricane Florence &amp; decided not to, know this: when the storm makes landfall - if you have an emergency - there may be periods where 1st responders won’t be able to respond for their own safety",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"to the south carolinians who were told to evacuate ahead of hurricane florence and decided not to, know this when the storm makes landfall - if you have an emergency - there may be periods where 1st responders won t be able to respond for their own safety",255,48,0,Critical Rescue,Situational Awareness
1040474597399900160,Updated: Incident on #I678 SB at Belt System - Cross Island Parkway; Exit 16 - Cross Island Parkway,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,updated incident on i678 sb at belt system - cross island parkway exit 16 - cross island parkway,96,18,0,Irrelevant,Situational Awareness
1041480695405637632,"Love this brewery in Vero Beach. The building was originally a power plant in Vero. The taps built into the original generators. The beer, awesome. The food, very good! Make sure to",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"love this brewery in vero beach. the building was originally a power plant in vero. the taps built into the original generators. the beer, awesome. the food, very good! make sure to",181,32,3,Situational Awareness,Irrelevant
1040547866253688832,"#Update 320,000 people in North Carolina without power right now. Rescues underway in New Bern, a hotel in Jacksonville has been evacuated, lots of reports of damage and severe flooding from Belhaven down to Wilmington. #Latest #HurricaneFlorence #NewOvernight @WLOS_13",infrastructure_and_utility_damage,hurricane_florence_2018,test,set2,Situational Awareness,"update 320,000 people in north carolina without power right now. rescues underway in new bern, a hotel in jacksonville has been evacuated, lots of reports of damage and severe flooding from belhaven down to wilmington. latest hurricaneflorence newovernight",256,38,0,Critical Rescue,Situational Awareness
1039412419070713856,"As #HurricaneFlorence rapidly gains strength, the @AmericanHumane Rescue team is standing by to help. As we prepare to deploy our team and resources to help animals in the storm’s path, keep yourself, your family, and your pets safe. Learn how:",caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,"as hurricaneflorence rapidly gains strength, the rescue team is standing by to help. as we prepare to deploy our team and resources to help animals in the storm s path, keep yourself, your family, and your pets safe. learn how",226,40,0,Volunteering and Donations,Situational Awareness
1039486520808366081,"@sarahallwein We are closely monitoring the developing situation with Hurricane Florence and its potential impact on campus, including Family Weekend. We hope to have more information for parents and students within the next day.",not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,"we are closely monitoring the developing situation with hurricane florence and its potential impact on campus, including family weekend. we hope to have more information for parents and students within the next day.",215,33,3,Situational Awareness,Irrelevant
1042052122450305024,@McchickenZING @sethpetersonla @DonaldJTrumpJr @realDonaldTrump This has been debunked. This wasn’t from Florence. Previous hurricane. And he was showing people how deceptively deep the water could be. Not kneeling.,not_humanitarian,hurricane_florence_2018,test,set2,Irrelevant,this has been debunked. this wasn t from florence. previous hurricane. and he was showing people how deceptively deep the water could be. not kneeling.,151,25,3,Situational Awareness,Irrelevant
1039467550151770112,What you should know about evacuations ahead of a hurricane #HurricaneFlorence #Florence #StormTrack2 #2Cares,caution_and_advice,hurricane_florence_2018,test,set2,Situational Awareness,what you should know about evacuations ahead of a hurricane hurricaneflorence florence stormtrack2 2cares,105,14,0,Critical Rescue,Situational Awareness
1039572585896267777,"Nice idea  pets and their little business during a hurricane  Of course, a kiddie pool can also be used when the water reaches your home. #Pets #Dog #Cat #Hurricane #Florence #HurricaneFlorence",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"nice idea pets and their little business during a hurricane of course, a kiddie pool can also be used when the water reaches your home. pets dog cat hurricane florence hurricaneflorence",185,31,0,Irrelevant,Situational Awareness
1039449677618466816,I hope people will have compassion on hurricane victims. Im definitely will need some help. #Florence #HurricaneFlorence #Food #Fuelshortage #Blackout #Brickyard400 #RAW #TuesdayThoughts #NEWS #Food #MAGA @fema #win #rain #TheMusicVideo #Anitta #AnittaGata #BTS @bts_bighit #RT,sympathy_and_support,hurricane_florence_2018,test,set2,Situational Awareness,i hope people will have compassion on hurricane victims. im definitely will need some help. florence hurricaneflorence food fuelshortage blackout brickyard400 raw tuesdaythoughts news food maga win rain themusicvideo anitta anittagata bts rt,241,33,0,Resource Requests,Situational Awareness
1040159896036106241,I just put in an application to help with this. I encourage you to consider doing so as well. Thanks to @AynRandPaulRyan and @KassandraSeven for boosting this cause. #HurricaneFlorence #Florence #FlorenceHelp,rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,i just put in an application to help with this. i encourage you to consider doing so as well. thanks to and for boosting this cause. hurricaneflorence florence florencehelp,172,29,2,Irrelevant,Volunteering and Donations
1040192696701386753,General Hoyer and his team at the @WVNationalGuard are making sure WV is ready to respond to potential flooding and storm damage from #HurricaneFlorence. The Guard also put 50 guardsmen into duty status for preparation and staging across the state. #WV,infrastructure_and_utility_damage,hurricane_florence_2018,test,set2,Situational Awareness,general hoyer and his team at the are making sure wv is ready to respond to potential flooding and storm damage from hurricaneflorence. the guard also put 50 guardsmen into duty status for preparation and staging across the state. wv,233,40,0,Volunteering and Donations,Situational Awareness
1039878276997689345,"An incredible amount of resources are beginning to pour into NC. Crews from CA, NY, CO, VT &amp; TX will arrive so that local resources are able to remain local. Were thankful for all the help and wish everyone the best @IAFFNewsDesk @PFFPNC @FireNews @ncfirefighters",rescue_volunteering_or_donation_effort,hurricane_florence_2018,test,set2,Volunteering and Donations,"an incredible amount of resources are beginning to pour into nc. crews from ca, ny, co, vt and tx will arrive so that local resources are able to remain local. were thankful for all the help and wish everyone the best",217,41,2,Situational Awareness,Volunteering and Donations
