id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
21159,"As many as two units of water tank trucks with a capacity of 8000 liters have been dispatched directly from the PMI NHQ in Jakarta on Tuesday (28/12,) and it is targeted to arrive at this evening (29/12) in Probolinggo. The risk factor vis-a-vis the spread of lethal disease increases when a large number of children are stuffed in the crowded atmosphere of the camps and we see no government action to provide them with adequate healthcare facilities,"" says former head of the Pakistan Medical Association, Shershah Syed.",,news,,test,Situational Awareness,"as many as two units of water tank trucks with a capacity of 8000 liters have been dispatched directly from the pmi nhq in jakarta on tuesday 28 12, and it is targeted to arrive at this evening 29 12 in probolinggo. the risk factor vis-a-vis the spread of lethal disease increases when a large number of children are stuffed in the crowded atmosphere of the camps and we see no government action to provide them with adequate healthcare facilities, says former head of the pakistan medical association, shershah syed.",517,90,Irrelevant,False
21049,"She said the agency feared that there will outbreaks of dysentery, diarrhoea, malaria, and bilharzia, in an area where children have been swimming in the floodwaters amidst human and animal waste.",,news,,test,Situational Awareness,"she said the agency feared that there will outbreaks of dysentery, diarrhoea, malaria, and bilharzia, in an area where children have been swimming in the floodwaters amidst human and animal waste.",196,31,Critical Rescue,False
20979,"During his visit, the Secretary of State also announced Â¬Â¨Â¬Â£30 million for the Climate and Life programme, aimed at enhancing the Government of Bangladesh's ability to prepare and adapt for the impacts of climate change.",,news,,test,Situational Awareness,"during his visit, the secretary of state also announced â â â â 30 million for the climate and life programme, aimed at enhancing the government of bangladesh's ability to prepare and adapt for the impacts of climate change.",224,39,Irrelevant,False
20739,Farmers in areas of northern Senegal lost most or all of their sorghum and maize crops when the locusts descended at the end of the rainy season.,,news,,test,Situational Awareness,farmers in areas of northern senegal lost most or all of their sorghum and maize crops when the locusts descended at the end of the rainy season.,145,27,Irrelevant,False
12539,Food clothes supplies tell us what to bring . We are collecting in Delaware and coming up !,,direct,usa_sandy,test,Situational Awareness,food clothes supplies tell us what to bring . we are collecting in delaware and coming up !,91,18,Resource Requests,False
20629,"As we fly into the disaster area in the province of Aceh, I see devastation beyond comprehension; all the houses are destroyed, as if someone in blind fury had taken a gigantic broom and swept everything away.",,news,,test,Situational Awareness,"as we fly into the disaster area in the province of aceh, i see devastation beyond comprehension all the houses are destroyed, as if someone in blind fury had taken a gigantic broom and swept everything away.",208,37,Critical Rescue,False
20609,"These people face a bleak winter either in winterized tents provided by the government, or in other locations assigned by local authorities such as disused factories.",,news,,test,Situational Awareness,"these people face a bleak winter either in winterized tents provided by the government, or in other locations assigned by local authorities such as disused factories.",166,26,Critical Rescue,False
12719,Running burning some calories from all that food that I ate while sandy was here,,direct,usa_sandy,test,Situational Awareness,running burning some calories from all that food that i ate while sandy was here,80,15,Irrelevant,False
20599,Both fires apparently started in the transition zones between woodland and cultivated areas.,,news,,test,Situational Awareness,both fires apparently started in the transition zones between woodland and cultivated areas.,92,13,Irrelevant,False
12869,Big storm .. 2 days off .. still ca n't sleep .. grr,,direct,usa_sandy,test,Situational Awareness,big storm .. 2 days off .. still ca n't sleep .. grr,52,13,Critical Rescue,False
12879,This hurricane was just an awful excuse for me to eat all the junk food in sight .,,direct,usa_sandy,test,Situational Awareness,this hurricane was just an awful excuse for me to eat all the junk food in sight .,82,18,Resource Requests,False
18379,"While volcanologists admitted that smaller explosions and ash emissions have continued from Mount Talang following Tuesday's eruption, they said there were no signs of an impending large eruption.",,news,,test,Situational Awareness,"while volcanologists admitted that smaller explosions and ash emissions have continued from mount talang following tuesday's eruption, they said there were no signs of an impending large eruption.",196,28,Critical Rescue,False
20379,"Russia deployed warplanes and helicopter gunships to blast apart ice floes in northern Siberia, which were trapping the meltwater and preventing the region's rivers from flowing.",,news,,test,Situational Awareness,"russia deployed warplanes and helicopter gunships to blast apart ice floes in northern siberia, which were trapping the meltwater and preventing the region's rivers from flowing.",178,26,Critical Rescue,False
20139,"In the neighbouring storm-hit state of Bihar, the local government has asked for federal assistance, saying 100,000 homes had been damaged or destroyed and 10,000 cattle killed.",,news,,test,Situational Awareness,"in the neighbouring storm-hit state of bihar, the local government has asked for federal assistance, saying 100,000 homes had been damaged or destroyed and 10,000 cattle killed.",177,27,Critical Rescue,False
20249,"Hanoi (dpa) - A window of better weather has allowed central Vietnam's battered populace to begin tallying the damage wrought by the second disastrous flood to hit the region in as many months, officials and aid workers said on Wednesday.",,news,,test,Situational Awareness,"hanoi dpa - a window of better weather has allowed central vietnam's battered populace to begin tallying the damage wrought by the second disastrous flood to hit the region in as many months, officials and aid workers said on wednesday.",236,40,Critical Rescue,False
20319,"Without sediment, the water looked clean, but no amount of diligence could get rid of its saltiness or the fluoride contamination which makes this water barely potable.",,news,,test,Situational Awareness,"without sediment, the water looked clean, but no amount of diligence could get rid of its saltiness or the fluoride contamination which makes this water barely potable.",168,27,Irrelevant,False
20279,"Speaking of the flood prevention plan, Director of the BMA's Department of Drainage and Sewerage Sanya Sheenimit said the authority had been cleaning waterways and fixing damaged water pumps stationed around Bangkok in preparation for the approaching rainy season.",,news,,test,Situational Awareness,"speaking of the flood prevention plan, director of the bma's department of drainage and sewerage sanya sheenimit said the authority had been cleaning waterways and fixing damaged water pumps stationed around bangkok in preparation for the approaching rainy season.",264,39,Irrelevant,False
20339,"WFP will provide support by: i) rehabilitating environmental and productive infrastructure to improve household food security and assist vulnerable groups in rural areas in coping with climate shocks; ii) providing nutritional support to children under 5 and pregnant and lactating women, as part of a programme to address acute malnutrition and offer nutritional education; and iii) supporting the provision of school feeding for children aged 3 to 12.",,news,,test,Volunteering and Donations,"wfp will provide support by i rehabilitating environmental and productive infrastructure to improve household food security and assist vulnerable groups in rural areas in coping with climate shocks ii providing nutritional support to children under 5 and pregnant and lactating women, as part of a programme to address acute malnutrition and offer nutritional education and iii supporting the provision of school feeding for children aged 3 to 12.",447,68,Irrelevant,False
29719,"Reports from Mercy Relief's ground team indicate that a number of houses and schools were completely destroyed, river banks were significantly widened and many trees uprooted.",,news,,test,Volunteering and Donations,"reports from mercy relief's ground team indicate that a number of houses and schools were completely destroyed, river banks were significantly widened and many trees uprooted.",175,26,Situational Awareness,False
329,I'm the vice president of the association Rafadek in Anse a galets. You can call me so that you could help people in La Gonave,n sam ki vis prezidant rafadek nan ansagale nou ka rele l poun mandel plus enfomasyon se yn asosyasyon kap ede moun nan komite gonavyen an.,direct,haiti_earthquake,test,Volunteering and Donations,i'm the vice president of the association rafadek in anse a galets. you can call me so that you could help people in la gonave,126,25,Irrelevant,False
29869,"SOUTH KOREA: Raises aid to $2 million, may send military cargo plane to move aid workers and supplies.",,news,,test,Volunteering and Donations,"south korea raises aid to 2 million, may send military cargo plane to move aid workers and supplies.",100,18,Critical Rescue,False
29919,"Following these people and assisting them throughout their recovery is essential to avoid the development of permanent disabilities that can appear after a period of immobilization, a surgery, or after sustaining injuries that did not receive the sufficient follow-up care.",,news,,test,Volunteering and Donations,"following these people and assisting them throughout their recovery is essential to avoid the development of permanent disabilities that can appear after a period of immobilization, a surgery, or after sustaining injuries that did not receive the sufficient follow-up care.",273,40,Irrelevant,False
309,How can we help the victims at Les Cayes?,COMMENT POUVONS-NOUS AIDER LES PERSONNES DEMENUES AUX CAYES.,direct,haiti_earthquake,test,Volunteering and Donations,how can we help the victims at les cayes?,41,9,Resource Requests,False
21039,"BANGKOK, 10 October 2011 (NNT)-Thammasart University has opened more space to shelter flood victims as more of them are arriving to Rangsit campus to seek temporary refuge while floods continue to wreak havoc.",,news,,test,Volunteering and Donations,"bangkok, 10 october 2011 nnt -thammasart university has opened more space to shelter flood victims as more of them are arriving to rangsit campus to seek temporary refuge while floods continue to wreak havoc.",208,34,Critical Rescue,False
20059,Fritz Institute is a non-profit organization dedicated to addressing complex operational challenges in the delivery of humanitarian aid to people and communities in need worldwide.,,news,,test,Volunteering and Donations,fritz institute is a non-profit organization dedicated to addressing complex operational challenges in the delivery of humanitarian aid to people and communities in need worldwide.,180,25,Irrelevant,False
18649,Coastal Storm Early-Warning System in Vietnam: USAID/OFDA provides funding to the UNDP for the implementation of a radio-based coastal warning system.,,news,,test,Volunteering and Donations,coastal storm early-warning system in vietnam usaid ofda provides funding to the undp for the implementation of a radio-based coastal warning system.,149,22,Irrelevant,False
21429,"To provide access to communications networks on a shared basis by installing and maintaining the network to facilitate the provision of humanitarian assistance, and hire appropriately qualified personnel to keep it running until the operation is declared complete.",,news,,test,Volunteering and Donations,"to provide access to communications networks on a shared basis by installing and maintaining the network to facilitate the provision of humanitarian assistance, and hire appropriately qualified personnel to keep it running until the operation is declared complete.",264,38,Irrelevant,False
30009,Communications: IBM will be establishing a wireless network in Banda Aceh on Wednesday (with a range of 30km) for the benefit of the entire humanitarian community; a second site will also be established at a site to be decided upon along the west coast of Sumatra,,news,,test,Volunteering and Donations,communications ibm will be establishing a wireless network in banda aceh on wednesday with a range of 30km for the benefit of the entire humanitarian community a second site will also be established at a site to be decided upon along the west coast of sumatra,259,46,Irrelevant,False
23089,Many of our collaborative human and civil rights organizations will be supporting this relief effort.,,news,,test,Volunteering and Donations,many of our collaborative human and civil rights organizations will be supporting this relief effort.,101,15,Irrelevant,False
21129,"This assistance, valued at $200.7 million, was targeted at the most vulnerable groups totaling some nine million people, including those affected by natural disaster, conflict, returned refugees and internally displaced peoples.",,news,,test,Volunteering and Donations,"this assistance, valued at 200.7 million, was targeted at the most vulnerable groups totaling some nine million people, including those affected by natural disaster, conflict, returned refugees and internally displaced peoples.",227,31,Critical Rescue,False
28819,Islamic Relief and IOM plan to use jeeps to deliver the items to the villages as landslides have made the roads impassable for trucks.,,news,,test,Volunteering and Donations,islamic relief and iom plan to use jeeps to deliver the items to the villages as landslides have made the roads impassable for trucks.,134,24,Situational Awareness,False
99,"I am a driver, a mechanic ,. I want to help","MWEN SE YON NMALIEN, CHOF, MEKANISYEN MWEN BEZWEN BAY SEKOU",direct,haiti_earthquake,test,Volunteering and Donations,"i am a driver, a mechanic ,. i want to help",43,11,Irrelevant,False
21229,"- UNFPA, WHO and UNICEF are building over 100 prefabricated structures to replace BHUs before winter with UNOPS.KARACHI: The sixth round of the one-day special polio campaigns on Sundays in 24 'sensitive' neighbourhoods of",,news,,test,Volunteering and Donations,"- unfpa, who and unicef are building over 100 prefabricated structures to replace bhus before winter with unops.karachi the sixth round of the one-day special polio campaigns on sundays in 24 'sensitive' neighbourhoods of",221,34,Irrelevant,False
18509,American business and private citizens are also making generous contributions to assist the people of Pakistan.,,news,,test,Volunteering and Donations,american business and private citizens are also making generous contributions to assist the people of pakistan.,111,16,Irrelevant,False
30149,"The Philippines announced Wednesday it was dispatching a medical emergency team comprising nurses, sanitary engineers, psychologists, a surgeon, a peadiatrician and an internist to join relief efforts.",,news,,test,Volunteering and Donations,"the philippines announced wednesday it was dispatching a medical emergency team comprising nurses, sanitary engineers, psychologists, a surgeon, a peadiatrician and an internist to join relief efforts.",201,27,Irrelevant,False
29669,"As a contingency measure and to expedite the relief operation, IRCS is dispatching from the Delhi warehouse 300 rolls (for 3,000 families) of polythene sheets.",,news,,test,Volunteering and Donations,"as a contingency measure and to expedite the relief operation, ircs is dispatching from the delhi warehouse 300 rolls for 3,000 families of polythene sheets.",157,25,Critical Rescue,False
29649,45 geminies (Inflatable rubber boats) along with out board motors and other diving equipment have been dispatched with the diving team.,,news,,test,Volunteering and Donations,45 geminies inflatable rubber boats along with out board motors and other diving equipment have been dispatched with the diving team.,133,21,Critical Rescue,False
22069,"Tax-deductible donations can be made online at www.worldconcern.org, or by mail:",,news,,test,Volunteering and Donations,tax-deductible donations can be made online at or by mail,57,10,Irrelevant,False
21029,"It is reported that some roads in the hardest-hit areas have been swept away, preventing emergency services personnel from providing rescue and relief.",,news,,test,Volunteering and Donations,"it is reported that some roads in the hardest-hit areas have been swept away, preventing emergency services personnel from providing rescue and relief.",151,23,Critical Rescue,False
22539,"The kits include blankets, plastic sheeting, mosquito nets, health kits, landmine awareness materials, cooking utensils, a charcoal cook stove, wash-basin, plastic jerry can, basic food stuffs (rice, beans, maize, sugar, salt, cooking oil), seeds, and tools.",,news,,test,Volunteering and Donations,"the kits include blankets, plastic sheeting, mosquito nets, health kits, landmine awareness materials, cooking utensils, a charcoal cook stove, wash-basin, plastic jerry can, basic food stuffs rice, beans, maize, sugar, salt, cooking oil , seeds, and tools.",257,37,Irrelevant,False
20399,CARE will provide assistance with the preparation of project proposals so that LDPs will be able to ensure continued welfare assistance to those most vulnerable beneficiaries after WFP phases out.,,news,,test,Volunteering and Donations,care will provide assistance with the preparation of project proposals so that ldps will be able to ensure continued welfare assistance to those most vulnerable beneficiaries after wfp phases out.,196,30,Irrelevant,False
21879,"The volunteers are using ARCHI to ol kits as information, education and communication (IEC) materials in conductin g hygiene promotion campaigns through community meetings during distribution of relief items.Associate professor Dr. Charlie Jaroenlapnopparat of Thammasart University said the gymnasium had been turned into a temporary shelter for flood evacuees which could accommodate up to 1,300 people.",,news,,test,Volunteering and Donations,"the volunteers are using archi to ol kits as information, education and communication iec materials in conductin g hygiene promotion campaigns through community meetings during distribution of relief items.associate professor dr. charlie jaroenlapnopparat of thammasart university said the gymnasium had been turned into a temporary shelter for flood evacuees which could accommodate up to 1,300 people.",403,56,Irrelevant,False
20419,"It concentrated on two areas: firstly, the rehabilitation of local health, water and sanitation facilities affected by the flooding; and secondly, on increasing the future capacity of the most vulnerable communities nationwide through community-based first aid and disaster preparedness and response programmes, anchored in the development of stronger National Society branches and district and provincial organizational structures.",,news,,test,Volunteering and Donations,"it concentrated on two areas firstly, the rehabilitation of local health, water and sanitation facilities affected by the flooding and secondly, on increasing the future capacity of the most vulnerable communities nationwide through community-based first aid and disaster preparedness and response programmes, anchored in the development of stronger national society branches and district and provincial organizational structures.",430,57,Irrelevant,False
20549,We have provided $41 million so far out of that monies to support agencies providing relief on the ground and for humanitarian commodities.,,news,,test,Volunteering and Donations,we have provided 41 million so far out of that monies to support agencies providing relief on the ground and for humanitarian commodities.,138,23,Irrelevant,False
1749,"Hi i speak english, if it's possible i would like to know of some groups that need an interpreter. you can let me know on this number.","Bonswa mwen pale angl si tout fwa ou ta konnen kek gwoup ki bezwen entprt nou ka fem konnen sou nimero sa a,",direct,haiti_earthquake,test,Volunteering and Donations,"hi i speak english, if it's possible i would like to know of some groups that need an interpreter. you can let me know on this number.",134,27,Irrelevant,False
29249,World Bank Country Director Xian Zhu told a press conference here Monday that the interest-free fund would be provided as part of its budgetary support.,,news,,test,Volunteering and Donations,world bank country director xian zhu told a press conference here monday that the interest-free fund would be provided as part of its budgetary support.,152,25,Irrelevant,False
29259,"The returnees were provided with UNHCR's standard repatriation package (cash grant, plastic sheeting and wheat) and tea.",,news,,test,Volunteering and Donations,"the returnees were provided with unhcr's standard repatriation package cash grant, plastic sheeting and wheat and tea.",118,17,Irrelevant,False
2999,purified water. we leave at croix-des-bouquets ( Meyer entrue 2Rigaud ) just next 2the pshychiatry center. ,purified water. we leave at croix-des-bouquets ( Meyer entre 2Rigaud ) just next 2the pshychiatry center.,direct,haiti_earthquake,test,Volunteering and Donations,purified water. we leave at croix-des-bouquets meyer entrue 2rigaud just next 2the pshychiatry center.,102,14,Resource Requests,False
20269,Two aircraft have been hired to spray pesticides in Mauritania and two others for Mali.,,news,,test,Volunteering and Donations,two aircraft have been hired to spray pesticides in mauritania and two others for mali.,87,15,Irrelevant,False
22839,Various levels of governments have immediately launched emergency preparedness plans and taken effective measures to assist the affected population.,,news,,test,Volunteering and Donations,various levels of governments have immediately launched emergency preparedness plans and taken effective measures to assist the affected population.,148,19,Situational Awareness,False
28489,"The flood victims will be provided with rice, oil, household utensils and cash assistance.",,news,,test,Volunteering and Donations,"the flood victims will be provided with rice, oil, household utensils and cash assistance.",90,14,Irrelevant,False
21649,"- One health post severely damaged, one secondary schools destroyed, 7 schools are considered unsafe and 15 secondary schools, 1 primary school and 3 kindergartens require minor repair.",,news,,test,Volunteering and Donations,"- one health post severely damaged, one secondary schools destroyed, 7 schools are considered unsafe and 15 secondary schools, 1 primary school and 3 kindergartens require minor repair.",185,28,Situational Awareness,False
28809,"The World Food Programme has distributed 141,500 metric tons of rice in 320 townships, through its Food-For-Work Programme, contributing to the rehabilitation of land, irrigation ditches and wells.",,news,,test,Volunteering and Donations,"the world food programme has distributed 141,500 metric tons of rice in 320 townships, through its food-for-work programme, contributing to the rehabilitation of land, irrigation ditches and wells.",197,28,Irrelevant,False
29349,"**CAFOD's partners are providing clean water and sanitation to 40,000 people at risk of disease after devastating floods in Myanmar.",,news,,test,Volunteering and Donations,"cafod's partners are providing clean water and sanitation to 40,000 people at risk of disease after devastating floods in myanmar.",130,20,Situational Awareness,False
3049,"I have an association, and i need help for my neighbors, but i don't know how it can be done",Mwen se yon asososyasyon mwen bezwen ed pou moun balakay mwen koman sa ka ft,direct,haiti_earthquake,test,Volunteering and Donations,"i have an association, and i need help for my neighbors, but i don't know how it can be done",92,20,Resource Requests,False
20789,Today we supplied the village with 500 eucalypt (300) and pine seedlings (200) which will be used to plant around the village to restore their sawlogs and the surrounding village areas.,,news,,test,Volunteering and Donations,today we supplied the village with 500 eucalypt 300 and pine seedlings 200 which will be used to plant around the village to restore their sawlogs and the surrounding village areas.,181,31,Situational Awareness,False
21569,"Moreover, MSF has called for greater sustainability through sufficient food distribution to returnee populations.",,news,,test,Volunteering and Donations,"moreover, msf has called for greater sustainability through sufficient food distribution to returnee populations.",113,14,Irrelevant,False
19969,Canadians also showed tremendous generosity through online donations on Development and Peace's website.,,news,,test,Volunteering and Donations,canadians also showed tremendous generosity through online donations on development and peace's website.,104,13,Irrelevant,False
12389,I can cook and would be happy to try to provide meals or serve in a soup kitchen .,,direct,usa_sandy,test,Volunteering and Donations,i can cook and would be happy to try to provide meals or serve in a soup kitchen .,82,19,Irrelevant,False
18249,"Individuals and organizations wishing to do so may go right down to the storm-hit towns, wards and villages of their choice so that the donation operation can be carried out more effectively.",,news,,test,Volunteering and Donations,"individuals and organizations wishing to do so may go right down to the storm-hit towns, wards and villages of their choice so that the donation operation can be carried out more effectively.",191,32,Irrelevant,False
25029,"Sending light to Somalia That's why Mercy Corps is thrilled to partner with LivingSocial and d.light design to bring 1,000 safe, bright, durable and renewable energy solar lanterns to Fadumo, her fellow students at Burtinle Secondary School and others in rural Somalia.",,news,,test,Volunteering and Donations,"sending light to somalia that's why mercy corps is thrilled to partner with livingsocial and d.light design to bring 1,000 safe, bright, durable and renewable energy solar lanterns to fadumo, her fellow students at burtinle secondary school and others in rural somalia.",269,42,Irrelevant,False
12529,I have both clothing and non-perishable foods to donate .,,direct,usa_sandy,test,Volunteering and Donations,i have both clothing and non-perishable foods to donate .,57,10,Irrelevant,False
12589,"I have men and woman clothing plus 3-4t girl clothing , Toys , Non perishable food",,direct,usa_sandy,test,Volunteering and Donations,"i have men and woman clothing plus 3-4t girl clothing , toys , non perishable food",82,16,Irrelevant,False
12589,"I have men and woman clothing plus 3-4t girl clothing , Toys , Non perishable food",,direct,usa_sandy,test,Volunteering and Donations,"i have men and woman clothing plus 3-4t girl clothing , toys , non perishable food",82,16,Irrelevant,False
12659,I 'm a nutritionist and would be also happy to help with any food distribution/food pantry work .,,direct,usa_sandy,test,Volunteering and Donations,i 'm a nutritionist and would be also happy to help with any food distribution food pantry work .,97,19,Irrelevant,False
26159,"Kits include antiseptic soaps, antibiotics, anti-malarial drugs, fever medicines and bandages.",,news,,test,Volunteering and Donations,"kits include antiseptic soaps, antibiotics, anti-malarial drugs, fever medicines and bandages.",94,11,Irrelevant,False
25039,"They arrive in a jeep stocked with lifesaving supplies: antibiotics, analgesics, cough syrup, deworming medicine, vitamin A (a common deficiency), Plumpy'nut high-protein therapeutic food for infants, fortified corn-soy cereal and cooking oil, as well as soap and mosquito nets.",,news,,test,Volunteering and Donations,"they arrive in a jeep stocked with lifesaving supplies antibiotics, analgesics, cough syrup, deworming medicine, vitamin a a common deficiency , plumpy'nut high-protein therapeutic food for infants, fortified corn-soy cereal and cooking oil, as well as soap and mosquito nets.",276,40,Irrelevant,False
26199,"The administration will build low-rent apartments for low-income households and affordable housing units to be sold to families classified as lower-medium income, Yang Hongbo, the provincial construction department director, told the same press conference.",,news,,test,Volunteering and Donations,"the administration will build low-rent apartments for low-income households and affordable housing units to be sold to families classified as lower-medium income, yang hongbo, the provincial construction department director, told the same press conference.",256,34,Irrelevant,False
12699,I can also cook food or buy non perishable food and hygiene products . The site only let 's me pick one ! I do have clothes to give as well . Whatever is most needed or all .,,direct,usa_sandy,test,Volunteering and Donations,i can also cook food or buy non perishable food and hygiene products . the site only let 's me pick one ! i do have clothes to give as well . whatever is most needed or all .,174,39,Irrelevant,False
26329,"Planning to distribute 1,000 household kits comprising tarpaulin and ground cloth, hygiene items, blankets, towels, cooking and eating instruments, buckets, flashlights, mosquito repellent, hats and raincoats on Simeulue.",,news,,test,Volunteering and Donations,"planning to distribute 1,000 household kits comprising tarpaulin and ground cloth, hygiene items, blankets, towels, cooking and eating instruments, buckets, flashlights, mosquito repellent, hats and raincoats on simeulue.",221,28,Irrelevant,False
12759,"Meals on Wheels donated 50 meals , can anyone deliver additional meals tomorrow ?",,direct,usa_sandy,test,Volunteering and Donations,"meals on wheels donated 50 meals , can anyone deliver additional meals tomorrow ?",81,14,Irrelevant,False
12769,"prepare food package , help to deliver food ..",,direct,usa_sandy,test,Volunteering and Donations,"prepare food package , help to deliver food ..",46,9,Irrelevant,False
12779,"I have many towels ( large , as well as hand towels and wash cloths , ) small men 's hygiene products ( travel size ) I 'd like to donate . I also have some batteries to donate . If there is a need for these items , please let me know . Thank you .",,direct,usa_sandy,test,Volunteering and Donations,"i have many towels large , as well as hand towels and wash cloths , small men 's hygiene products travel size i 'd like to donate . i also have some batteries to donate . if there is a need for these items , please let me know . thank you .",240,53,Irrelevant,False
12819,"Happy to transport the injured , clean debris , etc .",,direct,usa_sandy,test,Volunteering and Donations,"happy to transport the injured , clean debris , etc .",53,11,Situational Awareness,False
12679,A few friends and I are happy to distribute meds,,direct,usa_sandy,test,Volunteering and Donations,a few friends and i are happy to distribute meds,48,10,Irrelevant,False
12519,"food prep , serving , distributing",,direct,usa_sandy,test,Volunteering and Donations,"food prep , serving , distributing",34,6,Irrelevant,False
12499,"I can bring batteries , toiletries , non-perishable items , hygiene products , towels ..",,direct,usa_sandy,test,Volunteering and Donations,"i can bring batteries , toiletries , non-perishable items , hygiene products , towels ..",88,15,Resource Requests,False
12469,"interested in donating food , blankets , and toilet paper",,direct,usa_sandy,test,Volunteering and Donations,"interested in donating food , blankets , and toilet paper",57,10,Irrelevant,False
12379,Distribute food and supplies .,,direct,usa_sandy,test,Volunteering and Donations,distribute food and supplies .,30,5,Resource Requests,False
12349,"i have some canned foods , cereals and s bit of childrens clothing . Friends also have some food to give as well",,direct,usa_sandy,test,Volunteering and Donations,"i have some canned foods , cereals and s bit of childrens clothing . friends also have some food to give as well",112,23,Irrelevant,False
12329,"Legos , A file cabinet Girl clothing Books Games Storage shoe boxes from Container Store Miscl items Please let me know where I can send this group miscellaneous supplies . Thank you !",,direct,usa_sandy,test,Volunteering and Donations,"legos , a file cabinet girl clothing books games storage shoe boxes from container store miscl items please let me know where i can send this group miscellaneous supplies . thank you !",184,33,Irrelevant,False
12269,Friendly and good with people . healthy and would be good at bringing food/supplies to people in need preferably in the lower east side area or anywhere in Manhattan right now ( when public transport improves i could travel further ) available sat/sun only . thanks,,direct,usa_sandy,test,Volunteering and Donations,friendly and good with people . healthy and would be good at bringing food supplies to people in need preferably in the lower east side area or anywhere in manhattan right now when public transport improves i could travel further available sat sun only . thanks,261,46,Irrelevant,False
12249,Clothes sorting . Giving out food,,direct,usa_sandy,test,Volunteering and Donations,clothes sorting . giving out food,33,6,Resource Requests,False
12199,i 'm also good with food prep if there 's a need to feed people out there,,direct,usa_sandy,test,Volunteering and Donations,i 'm also good with food prep if there 's a need to feed people out there,73,17,Resource Requests,False
12189,"We can donate clothing , towels , toys , and food",,direct,usa_sandy,test,Volunteering and Donations,"we can donate clothing , towels , toys , and food",49,11,Resource Requests,False
12149,We can bring prepared food and kid snacks .,,direct,usa_sandy,test,Volunteering and Donations,we can bring prepared food and kid snacks .,43,9,Resource Requests,False
12129,Happy to drop off whatever is most needed . Food and flashlights .,,direct,usa_sandy,test,Volunteering and Donations,happy to drop off whatever is most needed . food and flashlights .,66,13,Irrelevant,False
12119,"I am in decent shape , so can climb stairs to deliver food and water to folks in high rises . I also have a backpack , which could make it easier to truck stuff up stairs .",,direct,usa_sandy,test,Volunteering and Donations,"i am in decent shape , so can climb stairs to deliver food and water to folks in high rises . i also have a backpack , which could make it easier to truck stuff up stairs .",172,38,Irrelevant,False
12409,I can help packing and distributing food and supplies,,direct,usa_sandy,test,Volunteering and Donations,i can help packing and distributing food and supplies,53,9,Irrelevant,False
12439,Can hand out food . Am tall and fit .,,direct,usa_sandy,test,Volunteering and Donations,can hand out food . am tall and fit .,37,10,Resource Requests,False
25209,"UNICEF has already sent supplies to affected areas, including water purification tablets, diesel centrifugal pumps, basic family water kits, collapsible water tanks, soap, lime, household chlorine, and continues to support drainage clearing.",,news,,test,Volunteering and Donations,"unicef has already sent supplies to affected areas, including water purification tablets, diesel centrifugal pumps, basic family water kits, collapsible water tanks, soap, lime, household chlorine, and continues to support drainage clearing.",241,32,Irrelevant,False
25179,"The Georgian foreign ministry building was among those that suffered damage, and several schools and faculties were closed for the day.",,news,,test,Volunteering and Donations,"the georgian foreign ministry building was among those that suffered damage, and several schools and faculties were closed for the day.",135,21,Situational Awareness,False
12449,"I can help prepare food and distribute food , clean up , etc .",,direct,usa_sandy,test,Volunteering and Donations,"i can help prepare food and distribute food , clean up , etc .",62,14,Irrelevant,False
24749,"At another, a generator hums and tent-dwellers come to charge their mobile phones.",,news,,test,Volunteering and Donations,"at another, a generator hums and tent-dwellers come to charge their mobile phones.",82,13,Resource Requests,False
28269,"The medical help involves the setting up of U.S. military mobile surgical hospitals, he said.",,news,,test,Volunteering and Donations,"the medical help involves the setting up of u.s. military mobile surgical hospitals, he said.",93,15,Irrelevant,False
12889,"Will provide & serve nonperishable food . Also , possible coats , jackets , gloves , & hats .",,direct,usa_sandy,test,Volunteering and Donations,"will provide serve nonperishable food . also , possible coats , jackets , gloves , hats .",89,17,Irrelevant,False
12949,Winter coat Gloves Hat Scarves Shirts Water Hygiene products,,direct,usa_sandy,test,Volunteering and Donations,winter coat gloves hat scarves shirts water hygiene products,60,9,Resource Requests,False
6069,"Let's work together to save Haiti, trust in God our father ",Agissons ensemble pour sauver haiti confiance en DIEU notre pare.,direct,haiti_earthquake,test,Volunteering and Donations,"let's work together to save haiti, trust in god our father",58,11,Irrelevant,False
5999,WHAT CAN WE DO TO HELP THE SUVIVORS? ,"Jodi a se tout ayisyen ki strese pou dat 12, 13, 14 fevrier. sa nou ka fe pou ede moun sa yo.",direct,haiti_earthquake,test,Volunteering and Donations,what can we do to help the suvivors?,36,8,Resource Requests,False
23779,"In the Central and West Asia and North Africa (CWANA) region, ICARDA is responsible for the improvement of durum and bread wheat, chickpea, pasture and forage legumes and farming systems; and for the protection and enhancement of the natural resource base of water, land, and biodiversity.",,news,,test,Volunteering and Donations,"in the central and west asia and north africa cwana region, icarda is responsible for the improvement of durum and bread wheat, chickpea, pasture and forage legumes and farming systems and for the protection and enhancement of the natural resource base of water, land, and biodiversity.",286,46,Irrelevant,False
16869,"FFP is the fifth largest international relief organization in the world and raises funds and provides direct relief assistance to the poor, usually by purchasing specifically requested materials and distributing them through the churches and charity organizations already operating in areas of need.",,news,,test,Volunteering and Donations,"ffp is the fifth largest international relief organization in the world and raises funds and provides direct relief assistance to the poor, usually by purchasing specifically requested materials and distributing them through the churches and charity organizations already operating in areas of need.",299,43,Irrelevant,False
